id,index_right,USO_TIERRA,USO,SUBUSO,ESTRUCTURA,COBERTURA,ALTURA,TIPO_FORES,SUBTIPOFOR,ESPECI1_CI,ESPECI2_CI,ESPECI3_CI,ESPECI4_CI,ESPECI5_CI,ESPECI6_CI,ESPECI1_CO,ESPECI2_CO,ESPECI3_CO,ESPECI4_CO,ESPECI5_CO,ESPECI6_CO,ESPCC1,ESPCC2,cummulative_greenness,eft,minimum_greenness,season_length,seasonal_variation,elevation,slope,aspect,ndvi_l8,ndvi_s2
776,26,MATORRAL ARBORESCENTE MUY ABIERTO,PRADERAS Y MATORRALES,MATORRAL ARBORESCENTE,NO APLICA,MUY ABIERTO,NO APLICA,NO APLICA,NO APLICA,talguenea quinquinervia,echinopsis chiloensis,quillaja saponaria,adesmia confusa,porlieria chilensis,,tralhuen,quisco,quillay,espinillo,guayacan,,porlieria chilensis,,,2.0,,,,1957.101806640625,33.76074981689453,31.60531997680664,0.2480532395012622,0.2118731331399818
481,50,MATORRAL ARBORESCENTE SEMIDENSO,PRADERAS Y MATORRALES,MATORRAL ARBORESCENTE,NO APLICA,SEMIDENSO,NO APLICA,NO APLICA,NO APLICA,talguenea quinquinervia,echinopsis chiloensis,quillaja saponaria,adesmia confusa,porlieria chilensis,,tralhuen,quisco,quillay,espinillo,guayacan,,porlieria chilensis,,2.46879553795,1.0,0.06321750581,96.0,0.14796762914,1741.3380126953125,44.91339111328125,282.5338439941406,0.2620988183909838,0.2254534652545213
290,216,BOSQUE NATIVO RENOVAL MUY ABIERTO,BOSQUE,NATIVO,RENOVAL,MUY ABIERTO,2 - 4,ESCLEROFILO,PEUMO QUILLAY LITRE,quillaja saponaria,austrocedrus chilensis,schinus polygamus,,,,quillay,cipres de la cordillera,huingan,,,,austrocedrus chilensis,,2.54346299171,1.0,0.11217459664,88.0,0.10957796872,1715.7564697265625,37.28474807739258,229.03797912597656,0.1586126266562749,0.1667238421955403
99,115,BOSQUE NATIVO RENOVAL MUY ABIERTO,BOSQUE,NATIVO,RENOVAL,MUY ABIERTO,2 - 4,ESCLEROFILO,PEUMO QUILLAY LITRE,quillaja saponaria,austrocedrus chilensis,schinus polygamus,,,,quillay,cipres de la cordillera,huingan,,,,austrocedrus chilensis,,2.48173761368,1.0,0.10388712212,88.0,0.11471302807,1714.44140625,38.67172622680664,306.7379455566406,0.3156846234279882,0.2246585600783933
352,163,BOSQUE NATIVO RENOVAL ABIERTO,BOSQUE,NATIVO,RENOVAL,ABIERTO,4 - 8,ESCLEROFILO,PEUMO QUILLAY LITRE,lithrea caustica,quillaja saponaria,porlieria chilensis,colliguaja odorifera,kageneckia oblonga,trevoa trinervis,litre,quillay,guayacan,colliguay,bollen,tevo,porlieria chilensis,,2.03311002254,4.0,0.14220254868,56.0,0.11460431665,981.6524047851562,19.51763916015625,74.39649963378906,0.3307031269487512,0.2463295269168026
409,218,BOSQUE NATIVO RENOVAL ABIERTO,BOSQUE,NATIVO,RENOVAL,ABIERTO,8 - 12,ESCLEROFILO,PEUMO QUILLAY LITRE,quillaja saponaria,kageneckia angustifolia,kageneckia oblonga,talguenea quinquinervia,acacia caven,porlieria chilensis,quillay,frangel,bollen,tralhuen,espino,guayacan,porlieria chilensis,kageneckia angustifolia,2.5832388401,1.0,0.09957929328,112.0,0.07999677956,1917.044189453125,9.925355911254885,304.4597473144531,0.362302868713842,0.4180734856007944
412,45,MATORRAL ARBORESCENTE MUY ABIERTO,PRADERAS Y MATORRALES,MATORRAL ARBORESCENTE,NO APLICA,MUY ABIERTO,NO APLICA,NO APLICA,NO APLICA,talguenea quinquinervia,echinopsis chiloensis,quillaja saponaria,adesmia confusa,porlieria chilensis,,tralhuen,quisco,quillay,espinillo,guayacan,,porlieria chilensis,,,,,,,2122.85400390625,29.97522735595703,341.7323608398437,0.2854672933735306,0.253411306042885
223,203,AFLORAMIENTOS ROCOSOS,AREAS DESPROVISTAS DE VEGETACION,AFLORAMIENTOS ROCOSOS,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,,,,,,,,,,,,,,,,,,,2571.555419921875,29.678815841674805,212.89547729492188,0.2275600169959635,0.0761592370204416
893,47,VEGAS,HUMEDALES,VEGAS,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,eleocharis albibracteatus,carex gayana,,,,,sin nombre comun,sin nombre comun,,,,,,,1.32950162888,,0.05715659447,88.0,0.06996703893,2148.1748046875,39.47579574584961,28.241708755493164,0.2989019400311941,0.326083128681755
643,205,MATORRAL ARBORESCENTE MUY ABIERTO,PRADERAS Y MATORRALES,MATORRAL ARBORESCENTE,NO APLICA,MUY ABIERTO,NO APLICA,NO APLICA,NO APLICA,talguenea quinquinervia,echinopsis chiloensis,quillaja saponaria,adesmia confusa,porlieria chilensis,,tralhuen,quisco,quillay,espinillo,guayacan,,porlieria chilensis,,,,,,,2544.5478515625,35.1153450012207,275.0848388671875,0.1282664312453553,0.1174560497596478
368,134,MATORRAL ARBORESCENTE DENSO,PRADERAS Y MATORRALES,MATORRAL ARBORESCENTE,NO APLICA,DENSO,NO APLICA,NO APLICA,NO APLICA,talguenea quinquinervia,echinopsis chiloensis,quillaja saponaria,adesmia confusa,porlieria chilensis,,tralhuen,quisco,quillay,espinillo,guayacan,,porlieria chilensis,,1.81957012415,4.0,0.13829013705,64.0,0.06312166899,1862.1575927734373,14.185532569885254,253.9507598876953,0.2660530094211838,0.2040572792362768
320,221,BOSQUE NATIVO RENOVAL MUY ABIERTO,BOSQUE,NATIVO,RENOVAL,MUY ABIERTO,4 - 8,ESCLEROFILO,PEUMO QUILLAY LITRE,lithrea caustica,quillaja saponaria,trevoa trinervis,colliguaja odorifera,schinus polygamus,acacia caven,litre,quillay,tevo,colliguay,huingan,espino,porlieria chilensis,,2.20414447784,1.0,0.14033509791,80.0,0.08167515695,1357.727294921875,31.41464805603028,133.1934814453125,0.3472877712207784,0.2566618732947333
207,221,BOSQUE NATIVO RENOVAL MUY ABIERTO,BOSQUE,NATIVO,RENOVAL,MUY ABIERTO,4 - 8,ESCLEROFILO,PEUMO QUILLAY LITRE,lithrea caustica,quillaja saponaria,trevoa trinervis,colliguaja odorifera,schinus polygamus,acacia caven,litre,quillay,tevo,colliguay,huingan,espino,porlieria chilensis,,2.0545116663,4.0,0.12806339562,72.0,0.0699711144,1622.1429443359375,33.41475296020508,187.0541229248047,0.284435291300023,0.2575367946007481
864,205,MATORRAL ARBORESCENTE MUY ABIERTO,PRADERAS Y MATORRALES,MATORRAL ARBORESCENTE,NO APLICA,MUY ABIERTO,NO APLICA,NO APLICA,NO APLICA,talguenea quinquinervia,echinopsis chiloensis,quillaja saponaria,adesmia confusa,porlieria chilensis,,tralhuen,quisco,quillay,espinillo,guayacan,,porlieria chilensis,,2.96694815159,2.0,0.07315839827,144.0,0.10651041567,2190.781982421875,33.1818733215332,339.9353942871094,0.2389941022934997,0.2253521126760563
630,213,BOSQUE NATIVO RENOVAL MUY ABIERTO,BOSQUE,NATIVO,RENOVAL,MUY ABIERTO,4 - 8,ESCLEROFILO,PEUMO QUILLAY LITRE,quillaja saponaria,lithrea caustica,schinus polygamus,acacia caven,porlieria chilensis,,quillay,litre,huingan,espino,guayacan,,porlieria chilensis,,,,,,,1686.2181396484375,30.03142166137696,29.958070755004883,0.3102384287130305,0.2248480756245779
177,216,BOSQUE NATIVO RENOVAL MUY ABIERTO,BOSQUE,NATIVO,RENOVAL,MUY ABIERTO,2 - 4,ESCLEROFILO,PEUMO QUILLAY LITRE,quillaja saponaria,austrocedrus chilensis,schinus polygamus,,,,quillay,cipres de la cordillera,huingan,,,,austrocedrus chilensis,,1.79722070694,4.0,0.09869167209,72.0,0.08858965337,1943.44921875,33.34383010864258,256.6104431152344,0.2239838651565857,0.1887810140237324
1015,203,AFLORAMIENTOS ROCOSOS,AREAS DESPROVISTAS DE VEGETACION,AFLORAMIENTOS ROCOSOS,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,,,,,,,,,,,,,,,,,,,2504.271728515625,35.802616119384766,13.978272438049316,0.102221309646794,0.0996996789797074
547,186,MATORRAL ARBORESCENTE MUY ABIERTO,PRADERAS Y MATORRALES,MATORRAL ARBORESCENTE,NO APLICA,MUY ABIERTO,NO APLICA,NO APLICA,NO APLICA,talguenea quinquinervia,echinopsis chiloensis,quillaja saponaria,adesmia confusa,porlieria chilensis,,tralhuen,quisco,quillay,espinillo,guayacan,,porlieria chilensis,,2.73453462124,4.0,0.16295493394,80.0,0.08992424235,1555.291259765625,29.0300350189209,6.06353759765625,0.2383215562489983,0.195729537366548
640,205,MATORRAL ARBORESCENTE MUY ABIERTO,PRADERAS Y MATORRALES,MATORRAL ARBORESCENTE,NO APLICA,MUY ABIERTO,NO APLICA,NO APLICA,NO APLICA,talguenea quinquinervia,echinopsis chiloensis,quillaja saponaria,adesmia confusa,porlieria chilensis,,tralhuen,quisco,quillay,espinillo,guayacan,,porlieria chilensis,,1.77815294266,2.0,-0.04051823914,136.0,0.17523874342,2211.345703125,17.291582107543945,277.396484375,0.1944285411784572,0.1139646869983948
406,165,BOSQUE NATIVO RENOVAL MUY ABIERTO,BOSQUE,NATIVO,RENOVAL,MUY ABIERTO,4 - 8,ESCLEROFILO,FRANGEL,kageneckia angustifolia,gentianella multicaulis,guindilia trinervis,,,,frangel,sin nombre comun,guindilla,,,,kageneckia angustifolia,,1.92254143953,1.0,0.07786468044,80.0,0.11278804019,1805.251953125,26.565210342407227,229.16534423828125,0.2929234781946642,0.3975820215334894
360,159,BOSQUE NATIVO RENOVAL SEMIDENSO,BOSQUE,NATIVO,RENOVAL,SEMIDENSO,4 - 8,ESCLEROFILO,PEUMO QUILLAY LITRE,quillaja saponaria,lithrea caustica,schinus polygamus,acacia caven,porlieria chilensis,,quillay,litre,huingan,espino,guayacan,,porlieria chilensis,,2.51533043385,1.0,0.10922931507,88.0,0.11653986946,1348.6536865234375,49.21751022338867,116.96369934082033,0.3161087680041501,0.2839594566722649
61,115,BOSQUE NATIVO RENOVAL MUY ABIERTO,BOSQUE,NATIVO,RENOVAL,MUY ABIERTO,2 - 4,ESCLEROFILO,PEUMO QUILLAY LITRE,quillaja saponaria,austrocedrus chilensis,schinus polygamus,,,,quillay,cipres de la cordillera,huingan,,,,austrocedrus chilensis,,1.28675574064,4.0,0.05726174265,72.0,0.08002331108,1776.009765625,39.59529876708984,283.6781005859375,0.3612635606661595,0.350003023199664
181,203,AFLORAMIENTOS ROCOSOS,AREAS DESPROVISTAS DE VEGETACION,AFLORAMIENTOS ROCOSOS,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,,,,,,,,,,,,,,,,,,,2330.69091796875,29.60817146301269,254.05422973632807,0.1271652238179889,0.116144436397208
217,207,ESTEPA ANDINA CENTRAL,PRADERAS Y MATORRALES,PRADERAS,ESTEPA ANDINA CENTRAL,NO APLICA,NO APLICA,NO APLICA,NO APLICA,lupinus microcarpus,bromus berterianus,,,,,sin nombre comun,tuca,,,,,,,1.59712195396,1.0,0.05121120624,96.0,0.08771753684,2074.39501953125,33.6845817565918,221.20230102539065,0.2580398406374499,0.2038173142467621
970,204,MATORRAL ARBORESCENTE MUY ABIERTO,PRADERAS Y MATORRALES,MATORRAL ARBORESCENTE,NO APLICA,MUY ABIERTO,NO APLICA,NO APLICA,NO APLICA,talguenea quinquinervia,echinopsis chiloensis,quillaja saponaria,adesmia confusa,porlieria chilensis,,tralhuen,quisco,quillay,espinillo,guayacan,,porlieria chilensis,,,,,,,2392.478271484375,32.837127685546875,34.176700592041016,0.1464882769718097,0.1064334151570302
436,215,BOSQUE NATIVO RENOVAL MUY ABIERTO,BOSQUE,NATIVO,RENOVAL,MUY ABIERTO,2 - 4,ESCLEROFILO,PEUMO QUILLAY LITRE,lithrea caustica,quillaja saponaria,kageneckia oblonga,porlieria chilensis,schinus polygamus,echinopsis chiloensis,litre,quillay,bollen,guayacan,huingan,quisco,porlieria chilensis,,2.12941467762,4.0,0.1620753482,72.0,0.05703700148,1364.2469482421875,29.821977615356445,318.05517578125,0.2882512788537954,0.228706543420142
565,203,AFLORAMIENTOS ROCOSOS,AREAS DESPROVISTAS DE VEGETACION,AFLORAMIENTOS ROCOSOS,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,,,,,,,,,,,,,,,,,,,2492.165771484375,40.52968597412109,200.5383453369141,0.0784334802393494,0.046969902080231
324,169,BOSQUE NATIVO RENOVAL SEMIDENSO,BOSQUE,NATIVO,RENOVAL,SEMIDENSO,4 - 8,ESCLEROFILO,PEUMO QUILLAY LITRE,lithrea caustica,quillaja saponaria,trevoa trinervis,colliguaja odorifera,schinus polygamus,acacia caven,litre,quillay,tevo,colliguay,huingan,espino,porlieria chilensis,,2.4397572279,1.0,0.15939883888,80.0,0.06123393401,1425.953369140625,23.14031219482422,36.826541900634766,0.2995926280257855,0.2180566182096403
439,113,MATORRAL ARBORESCENTE SEMIDENSO,PRADERAS Y MATORRALES,MATORRAL ARBORESCENTE,NO APLICA,SEMIDENSO,NO APLICA,NO APLICA,NO APLICA,lithrea caustica,colliguaja odorifera,avena barbata,erodium cicutarium,eulychnia spinibarbis,puya berteroniana,litre,colliguay,avena barbata,alfilerillo,copao,chagual,,,2.69545269012,1.0,0.16205078363,96.0,0.03163411096,1560.9866943359375,4.162749767303467,321.4240417480469,0.3023588695043419,0.2487810774872063
552,210,BOSQUE NATIVO RENOVAL SEMIDENSO,BOSQUE,NATIVO,RENOVAL,SEMIDENSO,8 - 12,ESCLEROFILO,PEUMO QUILLAY LITRE,quillaja saponaria,kageneckia angustifolia,kageneckia oblonga,talguenea quinquinervia,acacia caven,porlieria chilensis,quillay,frangel,bollen,tralhuen,espino,guayacan,porlieria chilensis,kageneckia angustifolia,2.2592009306,1.0,0.14522884041,80.0,0.06175004505,1517.7471923828125,11.040669441223145,262.0707397460937,0.2949311046446658,0.3259113300492611
256,207,ESTEPA ANDINA CENTRAL,PRADERAS Y MATORRALES,PRADERAS,ESTEPA ANDINA CENTRAL,NO APLICA,NO APLICA,NO APLICA,NO APLICA,lupinus microcarpus,bromus berterianus,,,,,sin nombre comun,tuca,,,,,,,1.18646335602,1.0,-0.00544737675,104.0,0.1055114381,2011.905517578125,28.79143524169922,225.0072784423828,0.2737450562823244,0.252985884907709
261,203,AFLORAMIENTOS ROCOSOS,AREAS DESPROVISTAS DE VEGETACION,AFLORAMIENTOS ROCOSOS,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,,,,,,,,,,,,,,,,,,,2488.162353515625,18.64409065246582,226.9472198486328,0.0587172476424692,0.0527413474533476
1091,203,AFLORAMIENTOS ROCOSOS,AREAS DESPROVISTAS DE VEGETACION,AFLORAMIENTOS ROCOSOS,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,,,,,,,,,,,,,,,,,,,2776.68017578125,37.5549430847168,49.131378173828125,0.0692376094227942,0.0595399188092016
742,208,BOSQUE NATIVO RENOVAL ABIERTO,BOSQUE,NATIVO,RENOVAL,ABIERTO,8 - 12,ESCLEROFILO,PEUMO QUILLAY LITRE,quillaja saponaria,kageneckia angustifolia,kageneckia oblonga,talguenea quinquinervia,acacia caven,porlieria chilensis,quillay,frangel,bollen,tralhuen,espino,guayacan,porlieria chilensis,kageneckia angustifolia,,,,,,1760.5450439453125,29.20772933959961,268.13360595703125,0.3496206736081962,0.3421776798857616
365,216,BOSQUE NATIVO RENOVAL MUY ABIERTO,BOSQUE,NATIVO,RENOVAL,MUY ABIERTO,2 - 4,ESCLEROFILO,PEUMO QUILLAY LITRE,quillaja saponaria,austrocedrus chilensis,schinus polygamus,,,,quillay,cipres de la cordillera,huingan,,,,austrocedrus chilensis,,2.27431774139,4.0,0.15631441772,80.0,0.03765732236,1607.23095703125,37.25300979614258,338.3329162597656,0.2930581613508444,0.2462130239696082
551,210,BOSQUE NATIVO RENOVAL SEMIDENSO,BOSQUE,NATIVO,RENOVAL,SEMIDENSO,8 - 12,ESCLEROFILO,PEUMO QUILLAY LITRE,quillaja saponaria,kageneckia angustifolia,kageneckia oblonga,talguenea quinquinervia,acacia caven,porlieria chilensis,quillay,frangel,bollen,tralhuen,espino,guayacan,porlieria chilensis,kageneckia angustifolia,2.35089755058,1.0,0.1309542954,80.0,0.0800666362,1458.2713623046875,11.555088996887209,261.7922058105469,0.3380097366905722,0.3055250640321991
1018,203,AFLORAMIENTOS ROCOSOS,AREAS DESPROVISTAS DE VEGETACION,AFLORAMIENTOS ROCOSOS,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,,,,,,,,,,,,,,,,,,,2543.120361328125,35.263916015625,260.79205322265625,0.0907563286137865,0.0681745691668788
370,61,MATORRAL ARBORESCENTE DENSO,PRADERAS Y MATORRALES,MATORRAL ARBORESCENTE,NO APLICA,DENSO,NO APLICA,NO APLICA,NO APLICA,talguenea quinquinervia,echinopsis chiloensis,quillaja saponaria,adesmia confusa,porlieria chilensis,,tralhuen,quisco,quillay,espinillo,guayacan,,porlieria chilensis,,1.66130661964,1.0,0.05388842896,96.0,0.09004912898,1968.0111083984373,30.558624267578125,184.70932006835932,0.3585441723772258,0.2971948445792267
713,205,MATORRAL ARBORESCENTE MUY ABIERTO,PRADERAS Y MATORRALES,MATORRAL ARBORESCENTE,NO APLICA,MUY ABIERTO,NO APLICA,NO APLICA,NO APLICA,talguenea quinquinervia,echinopsis chiloensis,quillaja saponaria,adesmia confusa,porlieria chilensis,,tralhuen,quisco,quillay,espinillo,guayacan,,porlieria chilensis,,,,,,,2194.884033203125,32.24249267578125,309.1351013183594,0.1732864018217649,0.1391694725028058
933,204,MATORRAL ARBORESCENTE MUY ABIERTO,PRADERAS Y MATORRALES,MATORRAL ARBORESCENTE,NO APLICA,MUY ABIERTO,NO APLICA,NO APLICA,NO APLICA,talguenea quinquinervia,echinopsis chiloensis,quillaja saponaria,adesmia confusa,porlieria chilensis,,tralhuen,quisco,quillay,espinillo,guayacan,,porlieria chilensis,,2.70693826675,1.0,0.12895441055,120.0,0.04088796116,2165.383544921875,34.87845230102539,355.65350341796875,0.3365517117149575,0.3425016988385467
480,152,BOSQUE NATIVO RENOVAL SEMIDENSO,BOSQUE,NATIVO,RENOVAL,SEMIDENSO,2 - 4,ESCLEROFILO,PEUMO QUILLAY LITRE,quillaja saponaria,austrocedrus chilensis,schinus polygamus,,,,quillay,cipres de la cordillera,huingan,,,,austrocedrus chilensis,,2.90324676037,1.0,0.0790599063,112.0,0.13717031479,1582.2015380859375,28.05291175842285,318.0234069824219,0.3344514459592209,0.2978603053474368
935,204,MATORRAL ARBORESCENTE MUY ABIERTO,PRADERAS Y MATORRALES,MATORRAL ARBORESCENTE,NO APLICA,MUY ABIERTO,NO APLICA,NO APLICA,NO APLICA,talguenea quinquinervia,echinopsis chiloensis,quillaja saponaria,adesmia confusa,porlieria chilensis,,tralhuen,quisco,quillay,espinillo,guayacan,,porlieria chilensis,,2.28289449215,1.0,0.06389123946,128.0,0.08678147942,2249.68310546875,29.50996208190918,289.1591796875,0.171994585131699,0.16270337922403
391,111,MATORRAL PRADERA ABIERTO,PRADERAS Y MATORRALES,MATORRAL PRADERA,NO APLICA,ABIERTO,NO APLICA,NO APLICA,NO APLICA,lithrea caustica,proustia cuneifolia,diostea juncea,avena barbata,vulpia myurus,,litre,huanil,retama,avena barbata,pasto sedilla,,,,1.96318024397,4.0,0.15497875959,48.0,0.12451823428,1105.2464599609375,36.48938751220703,351.50067138671875,0.2173936662041599,0.188
354,118,BOSQUE NATIVO RENOVAL DENSO,BOSQUE,NATIVO,RENOVAL,DENSO,4 - 8,ESCLEROFILO,PEUMO QUILLAY LITRE,cryptocarya alba,lithrea caustica,quillaja saponaria,otholobium glandulosum,acacia caven,kageneckia oblonga,peumo,litre,quillay,culen,espino,bollen,porlieria chilensis,,2.63289487362,2.0,0.10540042072,88.0,0.13437914848,1050.0809326171875,37.40826797485352,178.79656982421875,0.3676972271611189,0.3097712285526768
870,203,AFLORAMIENTOS ROCOSOS,AREAS DESPROVISTAS DE VEGETACION,AFLORAMIENTOS ROCOSOS,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,,,,,,,,,,,,,,,,,,,2881.43017578125,38.01773452758789,274.0636291503906,0.0992250380005481,0.0685405219780219
703,219,MATORRAL ARBORESCENTE DENSO,PRADERAS Y MATORRALES,MATORRAL ARBORESCENTE,NO APLICA,DENSO,NO APLICA,NO APLICA,NO APLICA,talguenea quinquinervia,echinopsis chiloensis,quillaja saponaria,adesmia confusa,porlieria chilensis,,tralhuen,quisco,quillay,espinillo,guayacan,,porlieria chilensis,,,,,,,1619.357177734375,23.423969268798828,49.40757751464844,0.3163390086178648,0.3032786885245901
289,119,BOSQUE NATIVO RENOVAL SEMIDENSO,BOSQUE,NATIVO,RENOVAL,SEMIDENSO,4 - 8,ESCLEROFILO,PEUMO QUILLAY LITRE,quillaja saponaria,lithrea caustica,kageneckia oblonga,schinus polygamus,porlieria chilensis,,quillay,litre,bollen,huingan,guayacan,,porlieria chilensis,,2.76265752316,4.0,0.18119686097,72.0,0.09989872575,1573.695556640625,38.03889083862305,235.6283264160156,0.3784820787971426,0.4810725552050473
783,204,MATORRAL ARBORESCENTE MUY ABIERTO,PRADERAS Y MATORRALES,MATORRAL ARBORESCENTE,NO APLICA,MUY ABIERTO,NO APLICA,NO APLICA,NO APLICA,talguenea quinquinervia,echinopsis chiloensis,quillaja saponaria,adesmia confusa,porlieria chilensis,,tralhuen,quisco,quillay,espinillo,guayacan,,porlieria chilensis,,1.6771466732,4.0,0.1198050417,72.0,0.04800108448,2047.771484375,27.878293991088867,245.8385467529297,0.2758597992430476,0.2064825930372149
590,210,BOSQUE NATIVO RENOVAL SEMIDENSO,BOSQUE,NATIVO,RENOVAL,SEMIDENSO,8 - 12,ESCLEROFILO,PEUMO QUILLAY LITRE,quillaja saponaria,kageneckia angustifolia,kageneckia oblonga,talguenea quinquinervia,acacia caven,porlieria chilensis,quillay,frangel,bollen,tralhuen,espino,guayacan,porlieria chilensis,kageneckia angustifolia,,,,,,1485.346435546875,25.60236930847168,227.139892578125,0.4414982973893305,0.4456899884035563
336,203,AFLORAMIENTOS ROCOSOS,AREAS DESPROVISTAS DE VEGETACION,AFLORAMIENTOS ROCOSOS,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,,,,,,,,,,,,,,,,,,,2252.794677734375,42.52736282348633,185.94923400878903,0.1105089046996588,0.0803858520900321
404,75,BOSQUE NATIVO RENOVAL SEMIDENSO,BOSQUE,NATIVO,RENOVAL,SEMIDENSO,2 - 4,ESCLEROFILO,ESPINO,acacia caven,quillaja saponaria,lithrea caustica,porlieria chilensis,echinopsis chiloensis,kageneckia oblonga,espino,quillay,litre,guayacan,quisco,bollen,porlieria chilensis,,2.16626238823,1.0,0.08696157485,88.0,0.11642207578,1683.6634521484375,29.69920539855957,220.6466064453125,0.2613208274831022,0.238628411476557
584,191,MATORRAL ARBORESCENTE SEMIDENSO,PRADERAS Y MATORRALES,MATORRAL ARBORESCENTE,NO APLICA,SEMIDENSO,NO APLICA,NO APLICA,NO APLICA,talguenea quinquinervia,echinopsis chiloensis,quillaja saponaria,adesmia confusa,porlieria chilensis,,tralhuen,quisco,quillay,espinillo,guayacan,,porlieria chilensis,,,,,,,1632.1005859375,30.758441925048828,284.63800048828125,0.2788178281714204,0.2270797352056257
470,195,BOSQUE NATIVO RENOVAL MUY ABIERTO,BOSQUE,NATIVO,RENOVAL,MUY ABIERTO,4 - 8,ESCLEROFILO,PEUMO QUILLAY LITRE,lithrea caustica,quillaja saponaria,trevoa trinervis,colliguaja odorifera,schinus polygamus,acacia caven,litre,quillay,tevo,colliguay,huingan,espino,porlieria chilensis,,2.58704304695,4.0,0.16770022363,72.0,0.09568170831,1313.6640625,28.517539978027344,325.2607421875,0.2184646419098026,0.1593533487297921
548,95,MATORRAL PRADERA MUY ABIERTO,PRADERAS Y MATORRALES,MATORRAL PRADERA,NO APLICA,MUY ABIERTO,NO APLICA,NO APLICA,NO APLICA,lithrea caustica,proustia cuneifolia,diostea juncea,avena barbata,vulpia myurus,,litre,huanil,retama,avena barbata,pasto sedilla,,,,2.54359841347,4.0,0.1785627231,64.0,0.10493103787,1529.1541748046875,19.51139259338379,58.04134368896485,0.3130906201448218,0.3081091912141654
815,204,MATORRAL ARBORESCENTE MUY ABIERTO,PRADERAS Y MATORRALES,MATORRAL ARBORESCENTE,NO APLICA,MUY ABIERTO,NO APLICA,NO APLICA,NO APLICA,talguenea quinquinervia,echinopsis chiloensis,quillaja saponaria,adesmia confusa,porlieria chilensis,,tralhuen,quisco,quillay,espinillo,guayacan,,porlieria chilensis,,3.15368378162,,0.12204606459,160.0,0.0402451437,2067.0087890625,38.78527069091797,39.7750358581543,0.2623705033036954,0.1873098652759669
1022,203,AFLORAMIENTOS ROCOSOS,AREAS DESPROVISTAS DE VEGETACION,AFLORAMIENTOS ROCOSOS,NO APLICA,NO APLICA,NO APLICA,NO APLICA,NO APLICA,,,,,,,,,,,,,,,,,,,,2993.581298828125,35.64221954345703,314.5124816894531,0.0753176766594833,0.020500821297634
596,205,MATORRAL ARBORESCENTE MUY ABIERTO,PRADERAS Y MATORRALES,MATORRAL ARBORESCENTE,NO APLICA,MUY ABIERTO,NO APLICA,NO APLICA,NO APLICA,talguenea quinquinervia,echinopsis chiloensis,quillaja saponaria,adesmia confusa,porlieria chilensis,,tralhuen,quisco,quillay,espinillo,guayacan,,porlieria chilensis,,2.08505678177,1.0,0.08948238194,88.0,0.0840681009,1780.0318603515625,28.50197410583496,358.5243835449219,0.3039214283002915,0.217967175352721
173,83,BOSQUE NATIVO RENOVAL DENSO,BOSQUE,NATIVO,RENOVAL,DENSO,2 - 4,ESCLEROFILO,PEUMO QUILLAY LITRE,lithrea caustica,kageneckia oblonga,quillaja saponaria,colletia spinossisima,schinus polygamus,maytenus boaria,litre,bollen,quillay,crucero,huingan,maiten,,,2.2953350544,4.0,0.16570182145,72.0,0.06116035022,1511.3157958984375,15.827025413513184,81.50114440917969,0.3477129043383885,0.380170383110028
101,180,BOSQUE NATIVO RENOVAL MUY ABIERTO,BOSQUE,NATIVO,RENOVAL,MUY ABIERTO,2 - 4,ESCLEROFILO,PEUMO QUILLAY LITRE,quillaja saponaria,austrocedrus chilensis,schinus polygamus,,,,quillay,cipres de la cordillera,huingan,,,,austrocedrus chilensis,,1.56021714211,1.0,0.06333084032,80.0,0.09106284007,1948.2283935546875,34.966209411621094,240.96505737304688,0.2837321853984836,0.2932038834951456
